walletAddress,amount,points
0x00718f5eae439B880d6Ef3e8fE8bA1Be3d60C72f,158776589352641371078789,907870.1984154484
0xcf38D626Ad9A9678B8562520FD5d45FCe70df61f,131452530421106115682051,751633.697147665
0x57fD1260B14914E8E9DD468b6e2130EcA353f749,3031189339585625475593,17332.06688961173
0x7feB6881C24b4116e482E1fa27C5bc2Be0c9841F,2912626726210614833690,16654.13657401364
0x6573E6c243FCb2A7d91B14D491550e3f52d5aE78,1002847464143742058695,5734.191230361394
0x7F1c7e0B57872F29628612870036e97187BB4028,548015714126056991518,3133.5043607304337
0xaa3163db743B6000d70439A0D410d24A8f9D172d,98208233318044534599,561.5458086863138
0xb288607e428aB487b284690495A7143345Ea6633,60623786791712490185,346.64133779223454
0x47673FD33B84A0EE8a2BC2eC36df0f774496EA27,50954457305003515444,291.3529850480786
0x285AE8C93BB1fbC5AF7203b63dB7752a0ef741d3,18343425617993954546,104.88605104396109
0x8b9b840f559498B8181D44175d5cf13E6bdBe189,4777027450482666637,27.31461153680207
0xf40020D82C0a8819B8F542084cB635F764e72769,4290558410045727022,24.533025497795055
0x537b6F941ce307aB8c99a3340Ce137197bE5225F,4129977288417452819,23.61483714679927
0xdaeC7161DA92f7B5584334e71D4ef6C005904469,2390060564094917073,13.666150453267019
0xDE82F403bE0f6fFc7ecBA6a0Ce7829CfA584F392,114248032931259319,0.6532599342810583
0x8BFCc22DCD9b69caae3Ed91df7fEa1DFB3cA2b50,80281657884541377,0.4590432693505092
0x251E39B51Edf91b88393D13872E8E883F8C8Ff74,1605633157690828,0.009180865387010184
