walletAddress,amount,points
0x083EAaeB5eDD77f6437de1B6C15A1C15AbBE7fF5,321817454041539225727320,22621619.798104063
0x911dDE1F943BA385041Cd298e2296FcCEC6701Bc,278402767617569421418011,19569857.01270154
0x26574FbCDba434F1623854D414bff8D8D5454d9d,262013660981440509203821,18417812.16710023
0xAf92FC696D975460940Ff776539ED2D979CE187F,258107012056272622430697,18143200.81348977
0x3d229B273980B27DD748Fc28ece5A1328b36D84D,256334114156978699611500,18018577.92024698
0x4Df546e23dC848C70219843F1d690122cBB99Fe1,217527640257279301295057,15290741.728519676
0x12e72E058f196ef3EEee66a9cf9bae0FcB0092f3,202629634675655630417168,14243511.338169185
0xA1F667AFC5A6f37674cb12Ce4B4a1ab0A9DF8a51,179683228378673869883642,12630532.077833166
0x0deD5cf7cC49d14284F1040c634844150F5bD73f,119903668636759364744648,8428427.887408849
0x212AC8117720B6f6225e9EC48d9c64800865efD5,113526783608977028052323,7980175.417621755
0xE46E4fe79836F16FAbb686c8AC3A77A0FfD874d2,87128531516459421254694,6124554.429164252
0xfDaDE504145c0641aCAD48b93C4c806f6C600D62,84246900463688536547124,5921994.992888993
0x9bd4D8E48Aa0BAEE3BEc2727BD304708cdfdd3A8,80100575571025823592208,5630536.017922633
0x8b4C0476E373742a135e9F16716eB77Dda64D0FD,76934495560040828422643,5407981.717776952
0x073E48DE7e3a9f0b730559f23482b83396C6Df9E,11990366863675933927880,842842.7887408846
0xDdA41785d24cda28bE2897FD49f0Bd5D9e5E539c,11352678360897703896626,798017.5417621756
0xfe9bab8eed2CfCD5F2E7D532875054Ae09fF694D,8712853151645938851289,612455.442916425
0x67dE2F403ed7C74AeD06D1283a227C77f2690a8E,8424690046368848925340,592199.499288899
0x827086F9388E61371D75C6065e8944ADF54A89f5,8010057557102581085928,563053.6017922632
0x792a2631e4b801e22d30D991639FdAFc099Af6f7,7693449556004092301009,540798.1717776959
0xE496FF96f62A871de4F4BDb14b4c5E21d9eAcee0,1469707466112710108064,103310.6287285002
0xDa8155F0347047754b5ae32cdc7cb5af548dee71,1074181346517812926322,75507.78153880026
0x9c432fb4565439Abe8Fd2D9d55e35D9192DF9861,776641813671753652670,54592.737614301834
0xf720167c5aAE27D1e50297aC4Cd193F43f2a6DdE,421954399537207052617,29660.578935646907
0x41C3c2e086fB0CC0D482735112c19b89c636dE60,310722379383857116864,21841.71007790204
0x6ee6675e321BCf10c8Ca27655D11E037B7242d06,303509155425328515321,21334.668561479666
0x123Ee8AEa12d0D0F33Da0fC9A38FBa958C6B0dCB,209839783969150971643,14750.33672615441
0x7fd4bF7c4805167a9842477e3Cd6D5e3429c81fe,115127939757275285615,8092.726011659842
0x6160D7945eef4658088939504e3D4ab9Fc64D30a,99316321553508203124,6981.274749752118
0x58Ce6fC03561961C9947ba1FfffB9146Bc75d903,95262266480900692045,6696.301727495641
0x5842D52a71c9f70df3454a927Fe6E961F68F1710,95250618162447011628,6695.482928427917
0x64874f2C70C125d300a1949Ad57CBd65d5921122,90624528548499554859,6370.2996946274
0xD0Dfcd797119b3B2478a6633dfd1acC9cC111311,89374779784351517264,6282.4506950449895
0x292C0954EF06c2357e46032D37D49729BbD85023,81105238428837509446,5701.157113544623
0x190ceD9C503a8d524930114d44292BfB934d2CBD,73196021737459659562,5145.191951785329
0xc1E045d6FFf85AD9AAbceab9e3F6082b0f819F61,69206848377131194638,4864.779681000204
