walletAddress,amount,points
0x48F316050b7E9FB5bC0FaA4998006AA3A680c0e2,129221353412703712820075,1003451.6866494082
0xfBF0Be2aB66CeCdAE562f973C9D1E9EdE6756ac5,102530917592466415953822,796190.5635153125
0xf525B9F53E4968f4417F8519021C91b3FF82bE5e,2379365233069143414468,18476.652605957555
0x57fD1260B14914E8E9DD468b6e2130EcA353f749,1171385998621212820581,9096.24628585883
0x69b235c1c3F16F828B2394193A7AbEA79EE40C07,55972815051486257687,434.6496471875492
0xb288607e428aB487b284690495A7143345Ea6633,24035730447833973500,186.64635233079392
0x285AE8C93BB1fbC5AF7203b63dB7752a0ef741d3,21299242142248687060,165.39650675019513
0x9fB59A5Eee33709B8EbaE026600c8133dDEe3Ecd,15956199518079998256,123.90580113950259
0xe08C0cdEF1E1e7797EFaf0FAf22Fe6251420eaB5,14471242978171488858,112.37456342050672
0xDE82F403bE0f6fFc7ecBA6a0Ce7829CfA584F392,1776758527008422295,13.797188263468877
0x7E3b4B2c6b78C88b08Fd0D93B2E40Cdc53cD5617,1119456301029725154,8.692992943750983
0x3f80E5506bd55f4A8878f6776aD9e6d213E3F2E2,1091033147870236197,8.472276628493914
0x03e2724bb0F521679611cc55a0a81a8Eb41F9945,382713660035683967,2.9719133682190715
0xeC97f290B3Ac5c6e1a7c738f6f535C8677d35004,319123990361599996,2.4781160227900516
0x2CB05bb86beF839038698facbC371CA7d1E11721,244211410450639987,1.8963920841556083
0x8253046ee14676E8a91d61dB4582ca053F59d783,204535454171341835,1.5882935834323066
0x2FE64Ba5516fC9d3DD562e0550439159EeC4E304,143346711758919942,1.1131403277501486
0x63b6206f53954E123f5dB5284Be4bf416Ed56137,68595575280247623,0.5326700571833204
0x156AC784BaE328f6aFb6403460145BA8B029d3b5,1371911505604952,0.010653401143666407
