walletAddress,amount,points
0x48F316050b7E9FB5bC0FaA4998006AA3A680c0e2,421997637159599689766765,3276968.005569857
0xfBF0Be2aB66CeCdAE562f973C9D1E9EdE6756ac5,358058697713690344244242,2780458.4509557616
0xa2308AAC7f9A0139D56156C3dD6184BE431D5c7F,9177032213624246651307,71263.0552923144
0xf525B9F53E4968f4417F8519021C91b3FF82bE5e,7723835347764619655209,59978.44320948567
0x1220bAE67395D068Aae52cA7a2d72308E44D83C9,2461069132508384882385,19111.11365695968
0xd1a4B84e0DA530A29fc419cee9a8a1CBbEE23586,1141425810691493779814,8863.594326128974
0x64a61CE7df0a3Ea0B3DA9d5e6e142F2238091Bec,407904685099487949174,3167.5310112874704
0x5da592e1A4dBB3E780060330C137a456C36A92c2,319839298920113208169,2483.6706587736453
0x35873857F37a2B6c5D47C6Db742b741fa7215A99,314261843174601779083,2440.3596484240534
0xc5c8730c1C804272d7259e3543811716d327Bb0B,234604071150918855437,1821.7875349080182
0xAE699e2c6E4Ac9e4D486A5777f4f4ad0b69C9602,225469762969944412134,1750.8562475587773
0x29719517a3B755E4b9b52BCa5Af631a623515C28,201639292407883004898,1565.803814291206
0x41499632EdEB037AbB98538eFcdf99fCDd55b49a,197863737111449154327,1536.4852285452052
0x142c95d1c5Cd8DA334Db42053D917a752db7f02B,192311533459357207221,1493.3703100570897
0x956624714939aBc43BB50eCD68c804d4FDFC91b1,177333759623842809106,1377.0623468561505
0x9A1524E938EcbB8d51dAFA6DCc12c3963c2Fe03f,131456911475206965179,1020.8116232943764
0x6bf494E92b80044fB8D02f1Ebf3B80C4BB793480,121606544734762010762,944.3198759262283
0x34b48847564a264436FC4A4d63F414194903BeE1,118113711670210946636,917.1967330613276
0x9F6890a4d2ddE40742AeE3cFFd686254F87eD58D,109657729692826947598,851.532900007488
0xBcCFB5dC679964c72E8b8C8c6fF2Dda7523584A4,94574225846779810922,734.4039041010664
0xFCa886F534305cBc7fD30230de3a71Ef920ce1e4,93388013679397658962,725.1925271215815
0xbD579422F0508f763b7AB522A8d2FBD22F5794A4,90139634391221235887,699.9676584020344
0xA1c57438ec705349106C028305d271ac8A66dA06,85266585526627793001,662.1266284703626
0x153B29c32c92f19Bd9bf52ae75d3F04779B050aa,84187541945124706899,653.7474552669263
0x2b35011b045F428cFC470809e517B5aB8dAeA0Eb,83094468095071022162,645.2593318298836
0x3D32d06c77b4C3C50D11831b7CeEe16367457362,77996066068208008915,605.6683510982928
0x78Cce014229534C188f3b07FFB72e48e7Bac68E3,77332671577036705912,600.5168470821282
0xe383023516abAFC8166579ae163AC8045aA43A10,76936378181986341929,597.439482040135
0x8592549C337e46D8efA3F205274203685c8D3989,73868972266775060120,573.6199386135411
0xD5E7d9E55Ef94a23636957be52DAB93467F69d5D,66021681462495209303,512.6828180431193
0xB1216cFa5E0068796F731B42Afe708faa0C23CcA,59528932545924405417,462.2642170978394
0x5333E5bAc3D522a81f40247Ad3808bdAA9722057,59069585686312649386,458.6972185417849
0x550B3D91BaDE13c724c0A4862016d3b8331e0b4D,58121177527651937567,451.33247779804185
0x43f6b4C25d5da4f47fA69d04aE4008C79fc537bb,55384075239663950185,430.07786441660147
0xbDBD02989aa6619fB7EB89A55754069Ea35d9039,52581772210087166286,408.316943119401
0x37130086691ae900e7ba22936937c31c8164788F,51813622615811745220,402.351976915147
0x1CE6d138B8bCC309ab53dceDd6dE85e56dd18939,51525915454454569442,400.11782420972753
