walletAddress,amount,points
0xfBF0Be2aB66CeCdAE562f973C9D1E9EdE6756ac5,358884966201120463665575,2740137.230289641
0x761a501f45fDB49f47436C58986f7639B76F758B,349481567876601184252650,2668340.960546152
0x48F316050b7E9FB5bC0FaA4998006AA3A680c0e2,6478736188269200283685,49466.06268470046
0xa2308AAC7f9A0139D56156C3dD6184BE431D5c7F,2129568541217271103960,16259.55555065774
0x78Cce014229534C188f3b07FFB72e48e7Bac68E3,687526995926957852134,5249.365383873162
0x1220bAE67395D068Aae52cA7a2d72308E44D83C9,655279830241693844073,5003.153735051984
0xbDBD02989aa6619fB7EB89A55754069Ea35d9039,450184139513153297685,3437.219268958182
0x32E71AADF0221162A8F6e11BF72AE090f8fdb781,338202401215904103537,2582.2229355400623
0x9dB71CF649Afd7906f78DbDC16944e72Cba9C4f4,301625286296121316809,2302.9515148695396
0x9db4B2D0898D1a1F14B1D17F1DE99BDb377b865C,252919858826565388199,1931.0787208118727
0xECc7D03B82A486158501C73a5b85FAF9eff0D7b5,250668448917470072956,1913.8888892681966
0x7f39a32FA19AA022f846f5aA7cC3Bdf81285485b,235153351547652846421,1795.4289370873623
0xC882A446291394637BdACb0B3128e75609532eA5,196135715126360622662,1497.523791247475
0xC4a8bBbc739b1D0Bba77053c4f0C56C7F6d0b89c,182175637734272669377,1390.9366354669007
0x9A1524E938EcbB8d51dAFA6DCc12c3963c2Fe03f,170982459240077076856,1305.4751422149525
0xA008B72D39ebb9d9eabdBa4012aDDa4bE4c7e938,140485986625263507221,1072.6302813981047
0x171965a4A03177064f95B03fEB93c9520B529A69,118873331381601445855,907.6146166143503
0xFB9e5F5874565A6eF8FCF1DEbc4975501331a8Ca,97435247192209061495,743.9318264009597
0xEE0f7e0d3B44c9a1F763aac07b44594198d6DDDf,89455757650676900994,683.0073006318698
0xc5c8730c1C804272d7259e3543811716d327Bb0B,74814606609378358826,571.2200516779158
0x251E39B51Edf91b88393D13872E8E883F8C8Ff74,70632254490019491300,539.2872045772276
0xdf6e05283452b50eC517d84Ee8353CF626c47c2C,70593201187992363543,538.9890271194672
0x1F9A95D18BF2bCC755a8AfB656cB31fD109181D7,69340656477010469416,529.4256719544574
0x35873857F37a2B6c5D47C6Db742b741fa7215A99,69222667066092881782,528.5248061949983
0x2586697EB0d385481e103Cc3375815ef74740160,67007554831567603060,511.612112505591
0xF106902e639e7Cbd7833FBd73AA2422ad8641869,65647016758990147878,501.22421282464774
0xE003F0340609D901C0aC0903f5F98c9B2704e8FD,63305194129362739375,483.34406743404696
0xde450Fef8EA2cA18b850c9567458656a13da3110,56532598971880901217,431.63435015852474
0x47673FD33B84A0EE8a2BC2eC36df0f774496EA27,48349553802399142910,369.1556485194234
0x255d297864377bD4F4BEf1c7a55453F986E5201F,46937437596434001819,358.3739425304018
0xf71f4da672Cb0e36F8814B9149071035ee6E6430,45108632107473241035,344.410755216361
0x5A02e6F4E9c9Fc27A2A24a3FB78a6CAcba4a7D99,39408142542756984028,300.88671504131776
0xbD579422F0508f763b7AB522A8d2FBD22F5794A4,38226045742784954484,291.86123959246765
0x6EA241Ec794299f8aB605Ea38950930041632502,36702138849209546834,280.2259959689136
0xF1F9072f319C78eB0125fF503B2CBBcd5475CF23,33555404747975579482,256.20023820066774
0x57B2bd8197E092afC80a9B8BEdF2882489C95FBC,33379872009015137735,254.86002103233233
0x47E72683C7C150D7FB2A19497BDbdd45BA3b1d68,32917904005385793198,251.33283030225886
0x43bbB89E02eb41473E7A8F44a89a31e48Ccd0aD7,30619587905377738224,233.78486338888047
0x3f1ADb91ffE32746d124512a5636Ba964e9d2FB2,28636619646122216665,218.64462162510682
0x769b44C2b1286436272086Cc924C0Fb55F6cE27a,25426828367931797459,194.1374134354508
0xb7a81Aa160CeFce671199dC815202FB948ED407A,25070791057774961530,191.4190184598691
0x62a74e385caF53b8778824471a29B426f365A47f,23433546225968061805,178.91842372551272
0xF430c10e48a5888f23123656641BFD8347a2442A,21662054171939267633,165.39283255408904
0x598192c4079FCd86d457dCe89820B184acb26A7a,21141574011694807211,161.41889327262658
0xE337aAb38a41fc1aAD63177927f983Ae85860165,20942554366573070013,159.89935026994897
0xaa0C6B57caFf5D97756DfcD5c068acDe5d24CBa3,20551584905685814419,156.91424340681257
0xFb28996C2176B3E7870455b5d1f688Aef2cED104,20487908589150876537,156.4280657675762
0x8ad9cb4354a38969962DFB994D6f6c648cdcD301,19751589096494139852,150.80616280358848
0xAF06f63B10AaF6f524d9c375F2277b25afE58590,19637383099708515033,149.93418394354546
0xa7e62659C8C130786e4C29F583F378a3Fc5999D2,19453053311225097843,148.5268000639104
0x20834D8200465d4140c36D19A8B5118dD9aFE5bD,18452319261696125352,140.88605474164427
0xfE23A5Dccb6dD4A51a44643870EeF3273034ab24,17058084466963411074,130.24087584420508
0xEf0C3B671F2FCB690A7948fBFa59640ab713Eb7D,14852599710648757281,113.40168930601124
0x1Dd22C9deFA0670028578490d6A018BcEbB3d7A3,14159099192223701280,108.10671523708706
0x2b4A694dc834b8ffBdc0bf082854De2ED662BF17,11940754259343272281,91.16933944073347
0xCaF5c3199d427F73D9e3b7D76d2853b581F793ad,11690366100361950785,89.25759060457878
0x550B3D91BaDE13c724c0A4862016d3b8331e0b4D,10986708577385869035,83.88506637630107
0x4c4099F2c9Fc40955aA12B817e12b1794d965fF9,10264267824646294613,78.36912954502458
0x7170b89DD46aE7e59cD9357415763E7110E0bafD,9869179785198088695,75.35257675488211
0x929FD5f1c142256581D58ee146cd5DeC7b63318f,9721069440758423497,74.22173342843664
0xc9E49c46aa6552288460Ab6dB6De3691cD6c5DDd,9515136875035574704,72.64940930397047
0x12aEBbB21e7955D2502969e6e23cA6dD787e81eC,9003682790263066948,68.74438537916365
0xeDC119993c71Bb0B222291268C43884C61555621,8284493819693402372,63.25327636244534
0x2b35011b045F428cFC470809e517B5aB8dAeA0Eb,8242933137834784318,62.935954706755794
0xebdEC863f628406D3c719f2945bF050aC5BEC9B7,8058583374476404160,61.52841831613894
0x1C267Bf5ccc57307074C21cd442c319195890a10,7995926981786097620,61.0500279390114
0xFf2420a08B4CbA07A79953bbDF131788CB36F859,7609947361426207202,58.10301921062545
0xb0e5f804744B19b6EBe6544c69c79f92f1cACc6F,7372508013685601824,56.29013637084911
0x6F9c1B8b4308A158F9231a54b316F186155C30A9,6764048024318081609,51.644458710801246
0xf4e91C998930Ad3B6749D965cDe059c77c91Eea2,6538110085574015073,49.91939074754593
0x42a3f023005d0A8A1A93B1711a1F5b0d33750Da4,5065071742834475366,38.672535669412646
