walletAddress,amount,points
0x7feB6881C24b4116e482E1fa27C5bc2Be0c9841F,354498327832574781496078,2425179.6594411056
0x00718f5eae439B880d6Ef3e8fE8bA1Be3d60C72f,323239912188311107456684,2211335.847341019
0x761a501f45fDB49f47436C58986f7639B76F758B,6443486732274885980587,44080.92149414016
0xa2308AAC7f9A0139D56156C3dD6184BE431D5c7F,2281534573568103041907,15608.342284599521
0x78Cce014229534C188f3b07FFB72e48e7Bac68E3,1638117479740305725500,11206.623218593539
0x5AC65511fEf88144F531b79043bC524E5562b8B3,1538231433294438147641,10523.28682718208
0xAE699e2c6E4Ac9e4D486A5777f4f4ad0b69C9602,1379606304957379961706,9438.106998348148
0x4eB6c2D09E6182E9Ca66009c873C91c573A25552,1090591652806211868665,7460.911619281392
0x35873857F37a2B6c5D47C6Db742b741fa7215A99,929536492456784230853,6359.107553475114
0xFB9e5F5874565A6eF8FCF1DEbc4975501331a8Ca,454377732030776883221,3108.470610175791
0x3f1ADb91ffE32746d124512a5636Ba964e9d2FB2,394965549942731684041,2702.0223868403395
0x35B8A836b1fd65894456BAD58BB5245CC370cc93,389344064534608889971,2663.5649076443783
0xE894fA40889B4ed2be4A0DE343fb31A35443ac9E,335530275365503825924,2295.416184099473
0xde450Fef8EA2cA18b850c9567458656a13da3110,312200295896630564130,2135.8120697189624
0x93124B67Fa7a3324becdE6bE1bff1f21f209cD57,305186436829872718590,2087.829140019725
0x70ec0879b2A940d8b42b9c53d3178D0e561078B5,274293878377008525149,1876.4882153782821
0xAA1C00F6b0f3505996ef7a15bD9Cb8D540d10B7F,225892886047259935367,1545.3692992114652
0xeDC6690FE190f8bc212F4f62aA7969F6Bd20Bb8c,219714745133743207361,1503.103650828215
0x9A1524E938EcbB8d51dAFA6DCc12c3963c2Fe03f,219176379238083086420,1499.420603781211
0xc5c8730c1C804272d7259e3543811716d327Bb0B,209414494473722044177,1432.6379915384882
0xE003F0340609D901C0aC0903f5F98c9B2704e8FD,197864019718250006008,1353.619349602641
0xbD579422F0508f763b7AB522A8d2FBD22F5794A4,169974607530388226451,1162.823428038477
0xCCC5a04D37f855687f193B572F080c203260aD21,167891760983427474230,1148.5743422661683
0xFb28996C2176B3E7870455b5d1f688Aef2cED104,151671174737223424245,1037.606721998343
0x26C9FA75d8B01836474fe28e7ca1a472C2a25C29,140402135067929037859,960.5134224205943
0x91d0E43af65D61fCE0d5b3e36d6E9B2d9ECA8c16,129445287811665423305,885.5558809846207
0x27DD36CeF3B5C2169a36a872f667eCA1D7904B43,124127051133024181695,849.1729747633372
0x6c9727FCC5F9C396F24150d12C3ca1A09312Bd11,123978478519876190944,848.156565795883
0xd5015ef381956863d0d5f10ce38131C07f4aB36A,103990426208253026630,711.4151086658308
0xf58D5c5394779742617f67E4D2908DD512f5Cddd,98187021051622863865,671.7130874252617
