walletAddress,amount,points
0x761a501f45fDB49f47436C58986f7639B76F758B,127260992403907250263728,971655.589089607
0xfBF0Be2aB66CeCdAE562f973C9D1E9EdE6756ac5,122778170688424244872294,937428.6143311767
0x48F316050b7E9FB5bC0FaA4998006AA3A680c0e2,2201041428960669691151,16805.261108444316
0x57fD1260B14914E8E9DD468b6e2130EcA353f749,685570325427066222801,5234.425929203562
0xaa3163db743B6000d70439A0D410d24A8f9D172d,153480452983398691913,1171.844861023929
0x69b235c1c3F16F828B2394193A7AbEA79EE40C07,82762281398324915926,631.9016673330627
0x47673FD33B84A0EE8a2BC2eC36df0f774496EA27,74021756078596183670,565.1665262810518
0x9db4B2D0898D1a1F14B1D17F1DE99BDb377b865C,40892395272854841437,312.2191935453657
0xb288607e428aB487b284690495A7143345Ea6633,20918388631914108799,159.71484148448144
0x285AE8C93BB1fbC5AF7203b63dB7752a0ef741d3,19920359727334290056,152.09475032465338
0xDE82F403bE0f6fFc7ecBA6a0Ce7829CfA584F392,2939743072053308648,22.445352126299692
0x3f80E5506bd55f4A8878f6776aD9e6d213E3F2E2,2019734004781211567,15.420953405670168
0x7E3b4B2c6b78C88b08Fd0D93B2E40Cdc53cD5617,1655245627966498434,12.638033346661256
0xd623E113b373C058bfE94c8049dDaf321a8c98E4,286836990323178276,2.1900407936517134
0x8253046ee14676E8a91d61dB4582ca053F59d783,125413120254977750,0.9575468251430576
0x03e2724bb0F521679611cc55a0a81a8Eb41F9945,4712557018364595,0.0359810361313576
