walletAddress,amount,points
0x761a501f45fDB49f47436C58986f7639B76F758B,153881802852636668831110,986621.7190268044
0x7feB6881C24b4116e482E1fa27C5bc2Be0c9841F,121251956934968533460051,777413.6510546668
0xfBF0Be2aB66CeCdAE562f973C9D1E9EdE6756ac5,2835132143182795516623,18177.607078426754
0x57fD1260B14914E8E9DD468b6e2130EcA353f749,2411291211272081909556,15460.127421419304
0xaa3163db743B6000d70439A0D410d24A8f9D172d,868607717495753604453,5569.126586177928
0x47673FD33B84A0EE8a2BC2eC36df0f774496EA27,127670837038369427319,818.56865706866
0xb288607e428aB487b284690495A7143345Ea6633,48732140625175148330,312.4488241245119
0x74CCe25E03841eC7C9b946D89c943EaF1BA0C6cb,8781938640812892771,56.305886970171244
0x3f80E5506bd55f4A8878f6776aD9e6d213E3F2E2,2298314765540770299,14.735772669716086
0x156AC784BaE328f6aFb6403460145BA8B029d3b5,151453972136189996,0.971055547650059
0xDE82F403bE0f6fFc7ecBA6a0Ce7829CfA584F392,112087649075234427,0.7186561826168919
0x2E514978a84227D04625D560da4D33f09343D122,40199744098737854,0.2577428902695937
0xECeC63d08056F157350b2E28BA17D2F5C2a1d5Fd,3833074324698557,0.024575968758393053
