walletAddress,amount,points
0xF92Aa27c4d8094F353C17C4d4C0AacDe1eF7beb8,157460603990211471682414,10287870.892505087
0xEf9B759913292A7073AF1096BB6D2577dfF0f084,115791402218009694479406,7565365.3440518025
0x5a0857Ecb3B561F5DDc719aC21b1DAA51Fd40870,100993464546352290199138,6598524.95106809
0xA1F667AFC5A6f37674cb12Ce4B4a1ab0A9DF8a51,83972836435730816447176,5486462.504500174
0x4E2d38BF7D59F73362aFbb2A02a8806a71b23E6a,75489237786241341382265,4932176.763190532
0x87afEEA643D3AF2eF858a117c3B639633276B682,70329239975024262093939,4595042.331198196
0x1adcf6b6baE873d37ACcDc6CE0c513233D0F8DAb,54434882730530065600760,3556566.0958290347
0x254Bc6c0Eca19dc0f37b9419a5aa99b64DC8DBDb,53375220738631229323801,3487331.8525574426
0xFE707324Eadb966e014bd04918E75ba9581edbFD,52103381048746414307971,3404234.733697718
0xb54B4D5559581CEfB249917286BbF6e1b4fF0c00,51434147387921439076308,3360509.577531583
0xd86426331aA19f83Bba19DB6758463958F0FC2d9,48285115088351820304524,3154763.9058312858
0x930408277e7A9e05a61EF07e3089767f44fab0ef,47501181719045809586532,3103544.7113955263
0xFD1eE4BE83cc0bBA00A5bc88019A6eA25659a174,46166007539049664046615,3016309.5602864875
0x15468A60889549b0F7A542C99FbAE163AeAFCaf6,45178134195671969791874,2951765.71149337
0x3F9AF3BC17b56B304b98bE83bE0ebEa40077779b,38075772760555439162999,2487724.702982262
0x50C8307EEda4E1fB3672B31bd3002C7CF2547f23,37840408815185990533791,2472346.927072917
0xde01e8C8e830aB93BeA25BAAF22a147817e5Bba8,36402752794565967633389,2378416.0062383264
0x1738299982e8A59FAA4184C832ECB287942e05f7,34811178614642187312711,2274428.664236778
0x37D80e53B631c5be264Ab974E6649a728e15e428,28765668185367550904630,1879438.2399682614
0x0B7f0C68c1C96C426A0dD0F89613F88F6eFBE560,27204792123709135921672,1777456.5950703295
0xdCc28b0aFeead712E13205Cf334660f7C43D92EB,26037438394337747013196,1701186.187429802
0x0a5D8fdbD55fcaE10446d2E6764453c472dCea18,25502377794056497805286,1666227.383539389
0x9fB59A5Eee33709B8EbaE026600c8133dDEe3Ecd,25173169049692023691023,1644718.1490205377
0x21F69c73edC1736Ed2cAA7a3b7159efe98957F1C,23803354254954287171131,1555219.713235411
0x09FB9C5f73FA582aC22385A9900ad001655A3417,23539053379718912765384,1537951.3095058873
0xeC97f290B3Ac5c6e1a7c738f6f535C8677d35004,22512166469899904768681,1470858.4641737419
0xF2f51c921c6422B21c351B432C031B7d6994e679,20626754660798498662189,1347672.9004219
0x83e59F3Cdf889fe00CDb10F26774042611Dd7Ce8,13240315594703321039560,865071.3509443749
0x07Ff9e99F20443A7297dd21004b6cf739993Ec9b,12184979543367595397285,796119.748008678
