walletAddress,amount,points
0xC43b7604CA68437831559EbD626A754a00bd17FA,92857185344327299389988,11504154.871680018
0x238E3dE1406b38f0Bbd9B45184390F3ABc2d0516,88384227872300034505315,10949996.404547634
0xA1F667AFC5A6f37674cb12Ce4B4a1ab0A9DF8a51,84364781992730655474588,10452023.870430466
0xbC548DA347f0e22D2B495Cf57d20a1Fd239b5669,83773511441693757660687,10378770.864053318
0x34ACc693999557233418155eE13b3ED2d999719e,83739813677123675006442,10374596.019629527
0x514ee4e472f24b9Eae0c4963EDD746f77C601D48,83479804123527283081785,10342383.217124287
0x7017E7d53432341BD1d78b5fd7DD22b7E03C1fa4,82420065385944704758003,10211091.292697962
0xAd62f99B480dbDa476Edb92Da4395408211380e8,82263415044098612270318,10191683.749957822
0x72132F8BE6B3769243CF6c4f616c84fB7e05C6cD,81797286362476181238890,10133934.67514329
0xcc355E21E106e3f56AF7eaD222233A2Daa5747e6,81724297903013633913361,10124892.073449206
0x0FbF814b30Cd2B0F2f0259315B67BF085c5D0d78,81666596333747613243759,10117743.377452081
0xA63854D639d25BCe1d27aE6229E8291Dd36dc94e,81541177401542285224423,10102205.120347038
0x15468A60889549b0F7A542C99FbAE163AeAFCaf6,81369873287429785705172,10080982.109423343
0x900aeAA3d8519CAbe13337Fe518fff33bB25A892,81310363705597774242051,10073609.417227196
0xCc8F86B3d63d53599F5d7d5720a517f4e796C21A,81301893107157360645942,10072559.987654751
0x6fc8fa53DF645D7e426de871E2667E0481Cc316D,81241840432869503274560,10065120.011277003
0xFBEDDfE85fB0e778362743B30405Ce6Dd6d1aB69,81181942641796122188680,10057699.223511096
0x45083d5fA4F3dd82B739d56b476273DF2eB0fB91,81105250034488795790821,10048197.711821884
0x1fa12552B70089b68a0eaA0F02214B79b48DDd7A,81095992032725960598327,10047050.730188886
0xA4d9e4807b2393bb5874c4302e54c3D4EE6BAa1F,80896441300824022619054,10022328.222005546
0x3D1596Aa8A3908752E97a68c4d5aC4AD6F9A38E8,80848682447928425972350,10016411.337510636
0x6bc14f3Fb888cd3AE8F4760f60Cd6Da605Be304f,80255873309431728557684,9942967.714237709
0x9f3AdE74e72109f87D70ddDaa91F72DD7349E4d2,72530249702647226513363,8985833.701148806
