walletAddress,amount,points
0x1B997fCb995acb992308258577BbA06aE231A59f,145853125805678631877527,1088927.315474591
0xfDE42E644252E39471F3a2b9594C04B243eec412,108214965019323572050780,807923.935135032
0xe4d0eb9eEc0B19dd28E4bB2D77a99E77c9c2A45E,9362965243875571104581,69903.12035875731
0x57fD1260B14914E8E9DD468b6e2130EcA353f749,1547283312428921362880,11551.888616543172
0x26D067c1BD1762D9bb6EFE783b1FCd925F0E746d,406082617905431050076,3031.779075930087
0x69b235c1c3F16F828B2394193A7AbEA79EE40C07,205039970517024471519,1530.8113790962705
0xeC97f290B3Ac5c6e1a7c738f6f535C8677d35004,170746698639551340193,1274.7806613581442
0x06a9cfb5D931B63215A21aB324CAba98A753A2C4,133660405770082775234,997.8974810205547
0xb288607e428aB487b284690495A7143345Ea6633,76236885369942186230,569.1782501572078
0x8FD7E8b6d238390C107C17124f5B9743bcdEE61B,57802030155775788955,431.545153241136
0x6160D7945eef4658088939504e3D4ab9Fc64D30a,15352564439463279200,114.62097016
0xF92A0B81144f28A6174b1BBeE09aEe2FA0f40fA5,8737786851275789246,65.23559043791488
0x7E3b4B2c6b78C88b08Fd0D93B2E40Cdc53cD5617,4100799410332264472,30.616227581864
0xDE82F403bE0f6fFc7ecBA6a0Ce7829CfA584F392,3883667751474908059,28.995140662553833
0x568f987a963A029E2407eE789Af966532F65c737,3098688458113743494,23.13455049761111
0x33bd8D5A4F40285Df90694CCb29d6f5859C3977e,1558882802543935409,11.638489445713226
0x156AC784BaE328f6aFb6403460145BA8B029d3b5,750790155424129302,5.605336902549381
0x4BC9b68c77A9CD6071A21c6d9d4AE7f2eE921960,663728641474865322,4.955342875049187
0x4bd78324Ba5a88c8b5eC40C44b9AC33edF4BC4e8,329464124196405694,2.459751769628589
0x4c1eFe9Cb913fDe7C5E9Cb8DA70bd7fa3100Ec88,304447410027858745,2.2729790607745812
0xECeC63d08056F157350b2E28BA17D2F5C2a1d5Fd,302314022564487250,2.257051367277965
0x285185692c524fc3052e1706e0b400428e7F165A,298000478928922730,2.224846808991598
0x2FE64Ba5516fC9d3DD562e0550439159EeC4E304,268433421834253283,2.0041016180282045
0xc4Aa498De47b3591fd889A349dA1D4aD87D0ef19,149146546875391695,1.113515723466259
0x1A5B9A64189F54BBD3C01335e60C56c027fCF633,126655435755142015,0.9455989570690545
0x9650ecA8d1a0c28956Ca0889274A8f79F6322D83,98310877566704244,0.7339808413382282
0x2E514978a84227D04625D560da4D33f09343D122,96708422322556498,0.7220170436647877
0x9525bEab95981A77185293D4059F7566083c9664,50398573245398003,0.3762715592463777
0x93859CC88a09Be9C1bc033d435F87f305Bc28224,19677986979393814,0.1469142153591129
0x6a17Af931BED67D8E3F4d8E873975711Ea68aD82,1966217551334085,0.014679616826764563
0x4c2Ba53a227774810067386178bD0Aa04970fDDE,1007971464907960,0.007525431184927553
