walletAddress,amount,points
0x1B997fCb995acb992308258577BbA06aE231A59f,429472665548879595007747,3206407.2276992653
0xfDE42E644252E39471F3a2b9594C04B243eec412,308340206521726329810917,2302042.3558691526
0xe4d0eb9eEc0B19dd28E4bB2D77a99E77c9c2A45E,26539293996683813020354,198140.16330992244
0x255d297864377bD4F4BEf1c7a55453F986E5201F,2097498756565150415554,15659.751394295145
0x7c937Ae25a6F616CdCECDbc25eA6C21B6BBDd478,1592709214070316193101,11891.034622870658
0x2AbD3F516FAa74f54F77c370dB0aE891A8310CB2,998896975932344616922,7457.6818044124875
0x250F6a71f6FBb75DCE95CF63844fAe75Cf106afC,731412867406205918996,5460.667680645645
0x69b235c1c3F16F828B2394193A7AbEA79EE40C07,430095867276010835667,3211.06
0x831bAD59a2896e4853F5857b1d9aEC80465088a3,263779574027679473147,1969.3563770836156
0x9DE06AA9D86a637427C5f73CA0BEeB6194734172,212236012512215467041,1584.5364305724083
0x00730da585e0F2777fF941628ea8358fF5f74b86,191861006550270758453,1432.4183294185186
0xAF06f63B10AaF6f524d9c375F2277b25afE58590,180675755707495710567,1348.9101762277508
0x7e8c039bAfd80913E0a2Ea17A988e3116F09Bb55,171141016786476797051,1277.724607871478
0x9C7B84BE5D69BB41a718A4aF921E44730a277F90,170259536331339660364,1271.1435480528858
0x4eB6c2D09E6182E9Ca66009c873C91c573A25552,153704245610481677886,1147.5431234340572
0x35873857F37a2B6c5D47C6Db742b741fa7215A99,153316152039804194374,1144.6456490896692
0x7c9c5056dFbd05BA257f25A825959fd4c7444d5e,151853465633342580077,1133.7253539422654
0xFf2F1e53003329fD8499cF3dE164bB03bC615F0d,150713069825498223508,1125.2112536187049
0x934FB02ff9a12B5313Cf13F431d8139f63de8E2E,146933465551218063183,1096.9930422282162
0x3F9AF3BC17b56B304b98bE83bE0ebEa40077779b,129186348596583030712,964.4945420001743
0xE003F0340609D901C0aC0903f5F98c9B2704e8FD,120014599364356570277,896.0190244925088
0xd6061955A1BF11ec709b134a7E0fdd5DC6dc03eB,113453905789973006790,847.0374315225846
0x8270b9d82FAa63EB6fBCb09B7a24b59Aa09E1A51,109143052206790741820,814.8529569437346
0x7424Bb66107FAe67627B9Ae5FA92cF4fFa05ce42,103872658269977520717,775.5046338316622
0xeC97f290B3Ac5c6e1a7c738f6f535C8677d35004,100692318403157287321,751.760480702662
