walletAddress,amount,points
0x98ac273B76a09BA99c8bbc2907417A3328507f15,77601769444070348981768,9609870.434936056
0x0DfCbe3102287B621d3A2833B61e0e0F62E01c83,71891669170537163154222,8902756.097308801
0xf4A81ed27952Ad08D013D8453b5eEaEA06a4Bb11,71525224662300330237485,8857377.180423563
0xeD9d7c0E5dD1b86456E06D4D048d0402618db7F8,68834443351190435350873,8524162.358728679
0x41f0B36B1DEAFA1034856A35CdE7FF62Fb861F3C,68769509956477384548634,8516121.285508787
0x0581C88880fC55D60326Bee760A9C07AEC90699D,68695713486248423578218,8506982.647014633
0x36af0BbE4cf1F55d65f797E04a5bB483618a13D1,68096701134023300255649,8432803.525390886
0xa467E37Da5103eFC2cD1F0020AAc3a87646ED01c,67721421763519640080631,8386330.5370392
0x7dc070D27743Be5c3A6De89e28DBA9a242551dC1,67291621888936802861281,8333105.963201748
0xcd9E2238B788A7eE9B3aa8D332Fe4A7e9f9164e0,66936168320576849509962,8289088.117190688
0xe20F358582911c226F364544e453101879ec99E7,66916966018089733552188,8286710.186374476
0x090AAE670Bde890Ab13CB750051e89f175B23459,64784178419646930706222,8022594.913834902
0x01072cC0473B697974d91f764E1d4774350c4e47,64741107774597512616310,8017261.229803738
0xDB65d6465617Aacf0925152B1a7E1cA879c4DE6b,64148944933902355842292,7943930.3223227495
0xD2A51d54f4D5075BAC9Ea5372F43B7Cc0830E7AD,63294177626273172791116,7838079.603490162
0x0bb8e1EeC5148a36EA79516280E854e81b66D16a,59526944700012150860857,7371561.628720454
0x3E75071f5B00FF97648816E523aC37CFe08370Ea,56097190773421600169968,6946835.606435573
0x1CA4486FCd1139e729033d3E059005871671Af7D,55740191240204345376696,6902626.3147644205
0x24cF4617c83318Ff176bdD3dC77716B76142e4E1,55571450131270248675719,6881730.139258103
0xAb921e79B60E1A6F44537Da6b45f29227AfE22bA,54906074534931984089781,6799332.877994782
0x11A0AF34870D8993F097c4f01904608e906AF37d,52579313704073327244259,6511196.791951652
0x367d3d54cEbe89b63BAfBe35deeccE17B7F6e998,48157186212191474623978,5963579.48182857
0x03Af173Dc201EFEdF944d25b8632D4e48548ADc8,48141874173951764532831,5961683.30465848
0xEcb0BF8723925cef86B25b55c7B6a462CbaE7686,48066609779986516514327,5952362.884782083
0xf1e90A2F51f2249CF186C4b6A38AB4520C9b440a,47986182565744966268539,5942403.123376628
