walletAddress,amount,points
0x8edAE747C085ffF75eAB0b70fEd1FdF271f09F5c,460090425762574595864862,2563882.6687822007
0xC485a0279a42213d03fd4ec33D1B2B02b99F30D7,456197830480878474190831,2542190.9381560255
0xfaC13194296b62aF4A681378746704141c9355A6,41447064271448616636917,230966.35749665948
0x250F6a71f6FBb75DCE95CF63844fAe75Cf106afC,3854678871395688474877,21480.439058717428
0xB71B91b004CAC3d8cbA99E185B94e87d3Ed0daf3,1414794438990537628342,7884.030483801341
0xa22D705a9E26ead95884A8302dD6A69966FaF19F,1397098230569970382930,7785.417255765895
0xDa8155F0347047754b5ae32cdc7cb5af548dee71,1394695447165047198723,7772.027594986692
0x255d297864377bD4F4BEf1c7a55453F986E5201F,1356193970491402069456,7557.475708577691
0xB8bB5274D3827D65b935466c521a2BC83B17Ad89,1018111826244227586358,5673.491818186196
0x29bF82B00C85d4D5Be67AB22F88FC288CE8e5FeC,741527910082206062725,4132.210649519462
0xFAC07Fa759caE79CF85Fa4f7C947ACE0A2d5Ed8c,650051228191476980101,3622.451119295348
0x35873857F37a2B6c5D47C6Db742b741fa7215A99,647582154994022403116,3608.692054501908
0xbb86d5181780EBF2dfb9fEc6a57b675155523527,611338729177076288579,3406.7232976964488
0x0712550e4CC47d28c0C5B75690c7052b2D0AA8cd,480440557881694985554,2677.285052587869
0xD80E1D319b5Dc9FE6B8ce7DB4215baC83e80Bee1,346171329342545163854,1929.06138018324
0xc5c8730c1C804272d7259e3543811716d327Bb0B,320813736927441766511,1787.7546107424946
0xaF549D3A61ad14844e03E5701c2071b4C6c611Eb,314821352851271740292,1754.361675751261
0xcF2f1E8Ba2840d350b659a860A0305d16313Bc53,284948865501884256446,1587.8953719555077
0x9A1524E938EcbB8d51dAFA6DCc12c3963c2Fe03f,273558933929809938945,1524.4242660139853
0x57fD1260B14914E8E9DD468b6e2130EcA353f749,235414925766609741231,1311.8643952333164
0xD7e9e8125ff53CbE8E05779d5001c6aC246C6E0b,204194614832123420456,1137.887260225018
0xeC97f290B3Ac5c6e1a7c738f6f535C8677d35004,194967703306256737505,1086.4697187529334
0x7c937Ae25a6F616CdCECDbc25eA6C21B6BBDd478,172788361892151982602,962.8739517634867
0xf870D14a6d493b465BBBC420Fe7072b840654D0A,163947263058033598782,913.6063756425177
0x1Dd22C9deFA0670028578490d6A018BcEbB3d7A3,118306095506580035703,659.2681153446547
0xE003F0340609D901C0aC0903f5F98c9B2704e8FD,102650997425893677928,572.0291023166592
0xff7DcC88ec77D5E84049eb5B35a92Fe0f35442b2,87365320296447634973,486.8487106407603
0x2E6eF0c48E4f35Abb74e56806E19dF879380D363,85292781086565824467,475.29935628986226
0x3F9AF3BC17b56B304b98bE83bE0ebEa40077779b,84350768266802518269,470.04993094405404
0xbD579422F0508f763b7AB522A8d2FBD22F5794A4,83107991180002500187,463.1244779122396
0xE337aAb38a41fc1aAD63177927f983Ae85860165,82829521411786927843,461.57268771507495
0x6a3756cDb0087438633654ef025f0a748a0e0482,79530423445648963821,443.1882579935126
0x3f1ADb91ffE32746d124512a5636Ba964e9d2FB2,78779880831759427906,439.00581234330275
0xFb28996C2176B3E7870455b5d1f688Aef2cED104,74247028103372556984,413.7462070576877
0x9921Fa659C7C7637BB21730B9319c0686B3692c5,71863940594249257288,400.4663028894894
0x91d0E43af65D61fCE0d5b3e36d6E9B2d9ECA8c16,71559355571041180610,398.7689838007918
0xde450Fef8EA2cA18b850c9567458656a13da3110,69163472194872284149,385.4177738633071
0xf85da493b7c21Ac68704E35CeD9D448617B0EA73,65005122819147715063,362.24511192953486
0xDE82F403bE0f6fFc7ecBA6a0Ce7829CfA584F392,61180862910009381039,340.93418444021097
0xea492dCdF98161a37A3BDd83c1067c01ebAd4Ad8,61049898862676101885,340.2043790967617
0xbDBD02989aa6619fB7EB89A55754069Ea35d9039,60998539713617041969,339.9181770269454
0x550B3D91BaDE13c724c0A4862016d3b8331e0b4D,56078126248570058010,312.49886530063145
0xbF6e37b79F8a6b3C2057394788D9BfD712530992,53886247776648517060,300.2844854492749
0x98Fcf2Ecd0Ca94846e578107183B46706c9c8C89,50331656600957629166,280.47630384050785
